observation_id,origin,destination,route,airline,travel_date,search_date,search_time,search_hour,lead_time,lead_time_days,fare_class,base_fare,taxes,fees,total_fare,availability,usable_for_index,source,timestamp,year,month,week,day_of_week,travel_month,route_median_fare,fare_deviation_pct,fare_consistency_flag,validation_status,validation_reason,duplicate_flag,outlier_flag
A0267,BOM,BLR,BOM-BLR,Akasa Air,2026-09-20,2026-09-05,06:23,6,T+15,15,Economy,2870,910,63,3843,AVAILABLE,True,Sample Data,2026-09-05 06:23:00,2026,9,38,Sunday,2026-09,6133.5,-37.34,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0268,BLR,HYD,BLR-HYD,Air India Express,2026-09-06,2026-09-05,08:52,8,T+1,1,Economy,5664,1016,165,6845,AVAILABLE,True,Sample Data,2026-09-05 08:52:00,2026,9,36,Sunday,2026-09,6792.5,0.77,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0269,BLR,HYD,BLR-HYD,SpiceJet,2026-09-06,2026-09-05,10:35,10,T+1,1,Economy,3554,599,150,4303,AVAILABLE,True,Sample Data,2026-09-05 10:35:00,2026,9,36,Sunday,2026-09,6792.5,-36.65,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0270,BOM,BLR,BOM-BLR,Air India,2026-09-12,2026-09-05,01:02,1,T+7,7,Economy,7435,1021,152,8608,AVAILABLE,True,Sample Data,2026-09-05 01:02:00,2026,9,37,Saturday,2026-09,6133.5,40.34,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0271,DEL,BLR,DEL-BLR,Air India Express,2026-10-05,2026-09-05,16:08,16,T+30,30,Economy,6754,967,88,7809,AVAILABLE,True,Sample Data,2026-09-05 16:08:00,2026,10,41,Monday,2026-10,6927.0,12.73,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0272,BOM,BLR,BOM-BLR,SpiceJet,2026-09-20,2026-09-05,09:37,9,T+15,15,Economy,3831,902,207,4940,AVAILABLE,True,Sample Data,2026-09-05 09:37:00,2026,9,38,Sunday,2026-09,6133.5,-19.46,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0273,BOM,BLR,BOM-BLR,SpiceJet,2026-10-20,2026-09-05,15:52,15,T+45,45,Economy,6860,1001,231,8092,AVAILABLE,True,Sample Data,2026-09-05 15:52:00,2026,10,43,Tuesday,2026-10,6133.5,31.93,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0274,DEL,BOM,DEL-BOM,Air India Express,2026-09-20,2026-09-05,09:50,9,T+15,15,Economy,8019,612,300,8931,AVAILABLE,True,Sample Data,2026-09-05 09:50:00,2026,9,38,Sunday,2026-09,7207.0,23.92,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0275,MAA,DEL,MAA-DEL,IndiGo,2026-10-20,2026-09-05,18:36,18,T+45,45,Economy,6387,771,297,7455,AVAILABLE,True,Sample Data,2026-09-05 18:36:00,2026,10,43,Tuesday,2026-10,7393.0,0.84,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0276,DEL,BLR,DEL-BLR,IndiGo,2026-10-20,2026-09-05,19:49,19,T+45,45,Economy,6435,674,184,7293,AVAILABLE,True,Sample Data,2026-09-05 19:49:00,2026,10,43,Tuesday,2026-10,6927.0,5.28,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0277,DEL,CCU,DEL-CCU,Air India,2026-09-12,2026-09-05,06:01,6,T+7,7,Economy,2758,1086,292,4136,AVAILABLE,True,Sample Data,2026-09-05 06:01:00,2026,9,37,Saturday,2026-09,6581.5,-37.16,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0278,DEL,CCU,DEL-CCU,Air India Express,2026-10-05,2026-09-05,16:49,16,T+30,30,Economy,3740,922,226,4888,AVAILABLE,True,Sample Data,2026-09-05 16:49:00,2026,10,41,Monday,2026-10,6581.5,-25.73,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0279,BLR,HYD,BLR-HYD,Akasa Air,2026-09-06,2026-09-05,10:42,10,T+1,1,Economy,8281,641,182,9104,AVAILABLE,True,Sample Data,2026-09-05 10:42:00,2026,9,36,Sunday,2026-09,6792.5,34.03,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0280,DEL,CCU,DEL-CCU,SpiceJet,2026-10-05,2026-09-05,10:34,10,T+30,30,Economy,5070,677,167,5914,SOLD_OUT,False,Sample Data,2026-09-05 10:34:00,2026,10,41,Monday,2026-10,6581.5,-10.14,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0281,BOM,BLR,BOM-BLR,Air India Express,2026-10-20,2026-09-05,17:19,17,T+45,45,Economy,6466,696,295,7457,AVAILABLE,True,Sample Data,2026-09-05 17:19:00,2026,10,43,Tuesday,2026-10,6133.5,21.58,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0282,DEL,BLR,DEL-BLR,Air India Express,2026-09-20,2026-09-05,10:30,10,T+15,15,Economy,8274,712,226,9212,AVAILABLE,True,Sample Data,2026-09-05 10:30:00,2026,9,38,Sunday,2026-09,6927.0,32.99,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0283,BOM,BLR,BOM-BLR,SpiceJet,2026-09-20,2026-09-05,12:57,12,T+15,15,Economy,4857,624,196,5677,AVAILABLE,True,Sample Data,2026-09-05 12:57:00,2026,9,38,Sunday,2026-09,6133.5,-7.44,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0284,DEL,CCU,DEL-CCU,Air India Express,2026-09-12,2026-09-05,02:22,2,T+7,7,Economy,4879,543,123,5545,SOLD_OUT,False,Sample Data,2026-09-05 02:22:00,2026,9,37,Saturday,2026-09,6581.5,-15.75,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0285,DEL,CCU,DEL-CCU,Air India Express,2026-10-05,2026-09-05,17:44,17,T+30,30,Economy,4252,706,261,5219,AVAILABLE,True,Sample Data,2026-09-05 17:44:00,2026,10,41,Monday,2026-10,6581.5,-20.7,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0286,BOM,BLR,BOM-BLR,Air India,2026-09-06,2026-09-05,21:57,21,T+1,1,Economy,7543,1100,111,8754,AVAILABLE,True,Sample Data,2026-09-05 21:57:00,2026,9,36,Sunday,2026-09,6133.5,42.72,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0287,BLR,HYD,BLR-HYD,Air India,2026-09-12,2026-09-05,15:06,15,T+7,7,Economy,2930,602,155,3687,AVAILABLE,True,Sample Data,2026-09-05 15:06:00,2026,9,37,Saturday,2026-09,6792.5,-45.72,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0288,MAA,DEL,MAA-DEL,Air India,2026-09-06,2026-09-05,15:30,15,T+1,1,Economy,7008,661,154,7823,AVAILABLE,True,Sample Data,2026-09-05 15:30:00,2026,9,36,Sunday,2026-09,7393.0,5.82,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0289,MAA,DEL,MAA-DEL,Air India,2026-09-20,2026-09-05,02:41,2,T+15,15,Economy,5131,792,215,6138,AVAILABLE,True,Sample Data,2026-09-05 02:41:00,2026,9,38,Sunday,2026-09,7393.0,-16.98,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0290,BLR,HYD,BLR-HYD,Air India,2026-10-20,2026-09-05,13:56,13,T+45,45,Economy,8551,538,283,9372,SOLD_OUT,False,Sample Data,2026-09-05 13:56:00,2026,10,43,Tuesday,2026-10,6792.5,37.98,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0291,DEL,BLR,DEL-BLR,IndiGo,2026-10-05,2026-09-05,09:56,9,T+30,30,Economy,8954,1007,97,10058,SOLD_OUT,False,Sample Data,2026-09-05 09:56:00,2026,10,41,Monday,2026-10,6927.0,45.2,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0292,DEL,BOM,DEL-BOM,IndiGo,2026-09-20,2026-09-05,10:18,10,T+15,15,Economy,7152,1117,77,8346,SOLD_OUT,False,Sample Data,2026-09-05 10:18:00,2026,9,38,Sunday,2026-09,7207.0,15.8,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0293,DEL,CCU,DEL-CCU,SpiceJet,2026-10-20,2026-09-05,08:12,8,T+45,45,Economy,6546,637,267,7450,AVAILABLE,True,Sample Data,2026-09-05 08:12:00,2026,10,43,Tuesday,2026-10,6581.5,13.2,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0294,DEL,BOM,DEL-BOM,Air India Express,2026-09-12,2026-09-05,05:00,5,T+7,7,Economy,8489,969,215,9673,AVAILABLE,True,Sample Data,2026-09-05 05:00:00,2026,9,37,Saturday,2026-09,7207.0,34.22,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0295,MAA,DEL,MAA-DEL,Air India Express,2026-09-20,2026-09-05,19:54,19,T+15,15,Economy,7151,1190,243,8584,AVAILABLE,True,Sample Data,2026-09-05 19:54:00,2026,9,38,Sunday,2026-09,7393.0,16.11,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0296,MAA,DEL,MAA-DEL,Akasa Air,2026-10-05,2026-09-05,03:11,3,T+30,30,Economy,6721,835,72,7628,AVAILABLE,True,Sample Data,2026-09-05 03:11:00,2026,10,41,Monday,2026-10,7393.0,3.18,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0297,DEL,BLR,DEL-BLR,Akasa Air,2026-09-20,2026-09-05,14:48,14,T+15,15,Economy,4532,506,116,5154,AVAILABLE,True,Sample Data,2026-09-05 14:48:00,2026,9,38,Sunday,2026-09,6927.0,-25.6,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0298,BOM,BLR,BOM-BLR,Air India Express,2026-09-20,2026-09-05,11:44,11,T+15,15,Economy,7271,1086,52,8409,AVAILABLE,True,Sample Data,2026-09-05 11:44:00,2026,9,38,Sunday,2026-09,6133.5,37.1,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0299,DEL,BLR,DEL-BLR,IndiGo,2026-09-06,2026-09-05,16:59,16,T+1,1,Economy,6312,814,90,7216,AVAILABLE,True,Sample Data,2026-09-05 16:59:00,2026,9,36,Sunday,2026-09,6927.0,4.17,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0300,MAA,DEL,MAA-DEL,Air India Express,2026-09-06,2026-09-05,07:08,7,T+1,1,Economy,7732,802,144,8678,AVAILABLE,True,Sample Data,2026-09-05 07:08:00,2026,9,36,Sunday,2026-09,7393.0,17.38,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0301,DEL,CCU,DEL-CCU,Air India,2026-10-05,2026-09-05,17:58,17,T+30,30,Economy,8625,1120,145,9890,AVAILABLE,True,Sample Data,2026-09-05 17:58:00,2026,10,41,Monday,2026-10,6581.5,50.27,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0302,DEL,CCU,DEL-CCU,SpiceJet,2026-09-12,2026-09-05,02:33,2,T+7,7,Economy,8741,753,224,9718,AVAILABLE,True,Sample Data,2026-09-05 02:33:00,2026,9,37,Saturday,2026-09,6581.5,47.66,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0303,DEL,CCU,DEL-CCU,SpiceJet,2026-09-20,2026-09-05,17:57,17,T+15,15,Economy,3139,1077,78,4294,AVAILABLE,True,Sample Data,2026-09-05 17:57:00,2026,9,38,Sunday,2026-09,6581.5,-34.76,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0304,BLR,HYD,BLR-HYD,Air India,2026-10-20,2026-09-05,16:28,16,T+45,45,Economy,6896,653,92,7641,AVAILABLE,True,Sample Data,2026-09-05 16:28:00,2026,10,43,Tuesday,2026-10,6792.5,12.49,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0305,DEL,BOM,DEL-BOM,Air India,2026-10-20,2026-09-05,01:29,1,T+45,45,Economy,6504,593,280,7377,AVAILABLE,True,Sample Data,2026-09-05 01:29:00,2026,10,43,Tuesday,2026-10,7207.0,2.36,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0306,DEL,BLR,DEL-BLR,SpiceJet,2026-10-05,2026-09-05,21:51,21,T+30,30,Economy,6242,1077,64,7383,AVAILABLE,True,Sample Data,2026-09-05 21:51:00,2026,10,41,Monday,2026-10,6927.0,6.58,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0307,BOM,BLR,BOM-BLR,IndiGo,2026-10-05,2026-09-05,02:02,2,T+30,30,Economy,4584,503,240,5327,AVAILABLE,True,Sample Data,2026-09-05 02:02:00,2026,10,41,Monday,2026-10,6133.5,-13.15,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0308,DEL,CCU,DEL-CCU,Air India Express,2026-09-06,2026-09-05,15:02,15,T+1,1,Economy,6933,561,289,7783,AVAILABLE,True,Sample Data,2026-09-05 15:02:00,2026,9,36,Sunday,2026-09,6581.5,18.26,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0309,BOM,BLR,BOM-BLR,Akasa Air,2026-09-12,2026-09-05,23:41,23,T+7,7,Economy,8799,638,246,9683,AVAILABLE,True,Sample Data,2026-09-05 23:41:00,2026,9,37,Saturday,2026-09,6133.5,57.87,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0310,DEL,CCU,DEL-CCU,Air India Express,2026-10-05,2026-09-05,21:55,21,T+30,30,Economy,6174,886,146,7206,AVAILABLE,True,Sample Data,2026-09-05 21:55:00,2026,10,41,Monday,2026-10,6581.5,9.49,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0311,BLR,HYD,BLR-HYD,Air India,2026-09-20,2026-09-05,04:46,4,T+15,15,Economy,3471,682,187,4340,AVAILABLE,True,Sample Data,2026-09-05 04:46:00,2026,9,38,Sunday,2026-09,6792.5,-36.11,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0312,DEL,BLR,DEL-BLR,IndiGo,2026-09-06,2026-09-05,13:34,13,T+1,1,Economy,4944,974,222,6140,AVAILABLE,True,Sample Data,2026-09-05 13:34:00,2026,9,36,Sunday,2026-09,6927.0,-11.36,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0313,DEL,CCU,DEL-CCU,Air India,2026-09-12,2026-09-05,23:48,23,T+7,7,Economy,6273,854,89,7216,AVAILABLE,True,Sample Data,2026-09-05 23:48:00,2026,9,37,Saturday,2026-09,6581.5,9.64,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0314,DEL,BOM,DEL-BOM,IndiGo,2026-10-05,2026-09-05,03:38,3,T+30,30,Economy,7537,516,111,8164,AVAILABLE,True,Sample Data,2026-09-05 03:38:00,2026,10,41,Monday,2026-10,7207.0,13.28,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0315,DEL,BOM,DEL-BOM,Akasa Air,2026-10-20,2026-09-05,12:28,12,T+45,45,Economy,8005,549,112,8666,AVAILABLE,True,Sample Data,2026-09-05 12:28:00,2026,10,43,Tuesday,2026-10,7207.0,20.24,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0316,DEL,BLR,DEL-BLR,SpiceJet,2026-09-12,2026-09-05,09:14,9,T+7,7,Economy,8679,557,85,9321,AVAILABLE,True,Sample Data,2026-09-05 09:14:00,2026,9,37,Saturday,2026-09,6927.0,34.56,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0317,MAA,DEL,MAA-DEL,SpiceJet,2026-09-20,2026-09-05,10:15,10,T+15,15,Economy,7230,1112,247,8589,AVAILABLE,True,Sample Data,2026-09-05 10:15:00,2026,9,38,Sunday,2026-09,7393.0,16.18,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0318,BOM,BLR,BOM-BLR,Air India,2026-10-20,2026-09-05,17:37,17,T+45,45,Economy,4310,923,126,5359,AVAILABLE,True,Sample Data,2026-09-05 17:37:00,2026,10,43,Tuesday,2026-10,6133.5,-12.63,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0319,MAA,DEL,MAA-DEL,Air India,2026-10-05,2026-09-05,20:42,20,T+30,30,Economy,7053,1007,62,8122,MISSING,False,Sample Data,2026-09-05 20:42:00,2026,10,41,Monday,2026-10,7393.0,9.86,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0320,DEL,CCU,DEL-CCU,SpiceJet,2026-09-20,2026-09-05,12:11,12,T+15,15,Economy,8204,926,154,9284,AVAILABLE,True,Sample Data,2026-09-05 12:11:00,2026,9,38,Sunday,2026-09,6581.5,41.06,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0321,BLR,HYD,BLR-HYD,Akasa Air,2026-09-12,2026-09-05,14:58,14,T+7,7,Economy,4346,807,269,5422,AVAILABLE,True,Sample Data,2026-09-05 14:58:00,2026,9,37,Saturday,2026-09,6792.5,-20.18,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0322,DEL,BOM,DEL-BOM,SpiceJet,2026-10-05,2026-09-05,07:16,7,T+30,30,Economy,5912,1070,185,7167,AVAILABLE,True,Sample Data,2026-09-05 07:16:00,2026,10,41,Monday,2026-10,7207.0,-0.56,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0323,DEL,BLR,DEL-BLR,Air India Express,2026-09-06,2026-09-05,06:03,6,T+1,1,Economy,6184,879,73,7136,AVAILABLE,True,Sample Data,2026-09-05 06:03:00,2026,9,36,Sunday,2026-09,6927.0,3.02,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0324,BOM,BLR,BOM-BLR,Akasa Air,2026-10-20,2026-09-05,18:46,18,T+45,45,Economy,7439,540,273,8252,AVAILABLE,True,Sample Data,2026-09-05 18:46:00,2026,10,43,Tuesday,2026-10,6133.5,34.54,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0325,MAA,DEL,MAA-DEL,SpiceJet,2026-09-12,2026-09-05,09:58,9,T+7,7,Economy,6427,713,272,7412,SOLD_OUT,False,Sample Data,2026-09-05 09:58:00,2026,9,37,Saturday,2026-09,7393.0,0.26,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0326,DEL,BOM,DEL-BOM,Air India,2026-09-12,2026-09-05,15:58,15,T+7,7,Economy,8574,620,241,9435,MISSING,False,Sample Data,2026-09-05 15:58:00,2026,9,37,Saturday,2026-09,7207.0,30.91,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0327,DEL,BLR,DEL-BLR,SpiceJet,2026-09-12,2026-09-05,09:24,9,T+7,7,Economy,5749,745,191,6685,AVAILABLE,True,Sample Data,2026-09-05 09:24:00,2026,9,37,Saturday,2026-09,6927.0,-3.49,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0328,DEL,CCU,DEL-CCU,SpiceJet,2026-09-20,2026-09-05,15:29,15,T+15,15,Economy,5026,767,142,5935,AVAILABLE,True,Sample Data,2026-09-05 15:29:00,2026,9,38,Sunday,2026-09,6581.5,-9.82,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0329,DEL,BOM,DEL-BOM,Akasa Air,2026-09-20,2026-09-05,18:55,18,T+15,15,Economy,4164,879,130,5173,AVAILABLE,True,Sample Data,2026-09-05 18:55:00,2026,9,38,Sunday,2026-09,7207.0,-28.22,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0330,DEL,BLR,DEL-BLR,Air India,2026-09-06,2026-09-05,23:26,23,T+1,1,Economy,4636,1066,289,5991,AVAILABLE,True,Sample Data,2026-09-05 23:26:00,2026,9,36,Sunday,2026-09,6927.0,-13.51,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0331,BOM,BLR,BOM-BLR,Air India,2026-09-12,2026-09-05,07:31,7,T+7,7,Economy,5202,735,147,6084,AVAILABLE,True,Sample Data,2026-09-05 07:31:00,2026,9,37,Saturday,2026-09,6133.5,-0.81,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0332,BLR,HYD,BLR-HYD,Air India Express,2026-09-20,2026-09-05,23:31,23,T+15,15,Economy,8753,1000,297,10050,AVAILABLE,True,Sample Data,2026-09-05 23:31:00,2026,9,38,Sunday,2026-09,6792.5,47.96,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0333,DEL,CCU,DEL-CCU,Air India,2026-09-20,2026-09-05,05:58,5,T+15,15,Economy,3886,643,234,4763,AVAILABLE,True,Sample Data,2026-09-05 05:58:00,2026,9,38,Sunday,2026-09,6581.5,-27.63,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0334,BLR,HYD,BLR-HYD,IndiGo,2026-10-20,2026-09-05,01:48,1,T+45,45,Economy,2777,576,291,3644,AVAILABLE,True,Sample Data,2026-09-05 01:48:00,2026,10,43,Tuesday,2026-10,6792.5,-46.35,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0335,DEL,BOM,DEL-BOM,Akasa Air,2026-09-12,2026-09-05,00:13,0,T+7,7,Economy,7666,736,67,8469,AVAILABLE,True,Sample Data,2026-09-05 00:13:00,2026,9,37,Saturday,2026-09,7207.0,17.51,VALID,VALID,,UNIQUE,NORMAL
A0336,BLR,HYD,BLR-HYD,Akasa Air,2026-09-20,2026-09-05,19:58,19,T+15,15,Economy,2995,1132,213,4340,AVAILABLE,True,Sample Data,2026-09-05 19:58:00,2026,9,38,Sunday,2026-09,6792.5,-36.11,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0337,DEL,CCU,DEL-CCU,Akasa Air,2026-09-06,2026-09-05,00:33,0,T+1,1,Economy,2554,1044,191,3789,AVAILABLE,True,Sample Data,2026-09-05 00:33:00,2026,9,36,Sunday,2026-09,6581.5,-42.43,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0338,MAA,DEL,MAA-DEL,Air India Express,2026-10-20,2026-09-05,21:27,21,T+45,45,Economy,4848,517,178,5543,AVAILABLE,True,Sample Data,2026-09-05 21:27:00,2026,10,43,Tuesday,2026-10,7393.0,-25.02,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0339,DEL,BLR,DEL-BLR,IndiGo,2026-09-06,2026-09-05,16:16,16,T+1,1,Economy,6795,652,111,7558,AVAILABLE,True,Sample Data,2026-09-05 16:16:00,2026,9,36,Sunday,2026-09,6927.0,9.11,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0340,BOM,BLR,BOM-BLR,Air India Express,2026-10-05,2026-09-05,18:15,18,T+30,30,Economy,3147,882,295,4324,AVAILABLE,True,Sample Data,2026-09-05 18:15:00,2026,10,41,Monday,2026-10,6133.5,-29.5,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0341,MAA,DEL,MAA-DEL,Air India,2026-09-20,2026-09-05,20:48,20,T+15,15,Economy,8103,582,217,8902,MISSING,False,Sample Data,2026-09-05 20:48:00,2026,9,38,Sunday,2026-09,7393.0,20.41,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0342,DEL,BOM,DEL-BOM,IndiGo,2026-10-05,2026-09-05,20:00,20,T+30,30,Economy,5606,886,191,6683,AVAILABLE,True,Sample Data,2026-09-05 20:00:00,2026,10,41,Monday,2026-10,7207.0,-7.27,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0343,MAA,DEL,MAA-DEL,Air India,2026-09-06,2026-09-05,18:54,18,T+1,1,Economy,6594,944,215,7753,AVAILABLE,True,Sample Data,2026-09-05 18:54:00,2026,9,36,Sunday,2026-09,7393.0,4.87,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0344,DEL,BOM,DEL-BOM,SpiceJet,2026-09-06,2026-09-05,18:30,18,T+1,1,Economy,4382,716,280,5378,AVAILABLE,True,Sample Data,2026-09-05 18:30:00,2026,9,36,Sunday,2026-09,7207.0,-25.38,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0345,BOM,BLR,BOM-BLR,IndiGo,2026-09-06,2026-09-05,21:02,21,T+1,1,Economy,8106,787,280,9173,AVAILABLE,True,Sample Data,2026-09-05 21:02:00,2026,9,36,Sunday,2026-09,6133.5,49.56,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0346,DEL,BLR,DEL-BLR,Air India Express,2026-09-06,2026-09-05,22:52,22,T+1,1,Economy,4197,1101,86,5384,AVAILABLE,True,Sample Data,2026-09-05 22:52:00,2026,9,36,Sunday,2026-09,6927.0,-22.28,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0347,DEL,CCU,DEL-CCU,IndiGo,2026-09-20,2026-09-05,12:43,12,T+15,15,Economy,3830,1077,111,5018,AVAILABLE,True,Sample Data,2026-09-05 12:43:00,2026,9,38,Sunday,2026-09,6581.5,-23.76,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0348,BLR,HYD,BLR-HYD,Air India Express,2026-10-05,2026-09-05,23:05,23,T+30,30,Economy,8689,643,252,9584,MISSING,False,Sample Data,2026-09-05 23:05:00,2026,10,41,Monday,2026-10,6792.5,41.1,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0349,BLR,HYD,BLR-HYD,Air India Express,2026-09-06,2026-09-05,10:38,10,T+1,1,Economy,3300,947,109,4356,AVAILABLE,True,Sample Data,2026-09-05 10:38:00,2026,9,36,Sunday,2026-09,6792.5,-35.87,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0350,BLR,HYD,BLR-HYD,SpiceJet,2026-10-05,2026-09-05,14:31,14,T+30,30,Economy,8836,834,57,9727,AVAILABLE,True,Sample Data,2026-09-05 14:31:00,2026,10,41,Monday,2026-10,6792.5,43.2,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0351,DEL,BLR,DEL-BLR,Air India Express,2026-10-20,2026-09-05,21:24,21,T+45,45,Economy,5575,942,97,6614,AVAILABLE,True,Sample Data,2026-09-05 21:24:00,2026,10,43,Tuesday,2026-10,6927.0,-4.52,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0352,DEL,BOM,DEL-BOM,SpiceJet,2026-09-20,2026-09-05,12:45,12,T+15,15,Economy,4518,575,71,5164,AVAILABLE,True,Sample Data,2026-09-05 12:45:00,2026,9,38,Sunday,2026-09,7207.0,-28.35,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0353,MAA,DEL,MAA-DEL,Air India,2026-10-05,2026-09-05,09:28,9,T+30,30,Economy,5094,869,77,6040,AVAILABLE,True,Sample Data,2026-09-05 09:28:00,2026,10,41,Monday,2026-10,7393.0,-18.3,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0354,BOM,BLR,BOM-BLR,Air India Express,2026-09-06,2026-09-05,17:35,17,T+1,1,Economy,3585,589,97,4271,AVAILABLE,True,Sample Data,2026-09-05 17:35:00,2026,9,36,Sunday,2026-09,6133.5,-30.37,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0355,BLR,HYD,BLR-HYD,Akasa Air,2026-09-06,2026-09-05,19:38,19,T+1,1,Economy,2715,591,140,3446,AVAILABLE,True,Sample Data,2026-09-05 19:38:00,2026,9,36,Sunday,2026-09,6792.5,-49.27,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
